MSN,YYYYMM,Value,Column_Order,Description,Unit
ELDUPUS,201209,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201210,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201211,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201212,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201213,138,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201301,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201302,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201303,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201304,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201305,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201306,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201307,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201308,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201309,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201310,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201311,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201312,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201313,143,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201401,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201402,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201403,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201404,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201405,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201406,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201407,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201408,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201409,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201410,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201411,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201412,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201413,139,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201501,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201502,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201503,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201504,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201505,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201506,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201507,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201508,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201509,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201510,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201511,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201512,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201513,141,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201601,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201602,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201603,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201604,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201605,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201606,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201607,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201608,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201609,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201610,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201611,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201612,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201613,140,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201701,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201702,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201703,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201704,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201705,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201706,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201707,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201708,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201709,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201710,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201711,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201712,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201713,141,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201801,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201802,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201803,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201804,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201805,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201806,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201807,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201808,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201809,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201810,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201811,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201812,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201813,144,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201901,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201902,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201903,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201904,11,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201905,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201906,12,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201907,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201908,13,10,Electricity Direct Use,Billion Kilowatthours
ELDUPUS,201909,12,10,Electricity Direct Use,Billion Kilowatthours
ELTCPUS,194913,255,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195013,291,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195113,330,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195213,356,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195313,396,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195413,424,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195513,497,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195613,546,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195713,576,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195813,588,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,195913,647,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196013,688,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196113,722,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196213,778,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196313,833,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196413,896,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196513,954,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196613,1035,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196713,1099,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196813,1203,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,196913,1314,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197013,1392,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197113,1470,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197213,1595,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197301,145,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197302,140,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197303,137,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197304,131,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197305,131,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197306,140,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197307,153,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197308,157,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197309,157,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197310,146,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197311,138,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197312,137,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197313,1713,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197401,144,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197402,137,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197403,136,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197404,133,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197405,133,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197406,142,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197407,152,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197408,158,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197409,154,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197410,141,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197411,136,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197412,141,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197413,1706,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197501,149,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197502,143,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197503,141,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197504,136,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197505,134,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197506,143,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197507,154,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197508,161,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197509,158,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197510,142,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197511,139,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197512,148,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197513,1747,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197601,161,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197602,154,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197603,147,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197604,142,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197605,142,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197606,149,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197607,163,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197608,169,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197609,164,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197610,151,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197611,151,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197612,163,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197613,1855,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197701,172,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197702,165,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197703,156,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197704,148,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197705,149,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197706,159,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197707,175,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197708,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197709,172,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197710,159,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197711,151,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197712,162,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197713,1948,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197801,177,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197802,170,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197803,163,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197804,150,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197805,152,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197806,166,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197807,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197808,184,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197809,183,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197810,167,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197811,159,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197812,169,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197813,2018,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197901,185,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197902,182,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197903,173,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197904,162,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197905,160,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197906,167,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197907,178,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197908,187,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197909,180,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197910,166,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197911,162,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197912,169,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,197913,2071,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198001,180,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198002,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198003,174,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198004,162,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198005,155,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198006,165,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198007,186,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198008,196,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198009,190,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198010,170,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198011,162,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198012,176,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198013,2094,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198101,192,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198102,182,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198103,173,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198104,164,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198105,163,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198106,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198107,198,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198108,198,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198109,186,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198110,171,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198111,165,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198112,176,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198113,2147,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198201,192,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198202,183,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198203,174,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198204,165,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198205,159,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198206,169,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198207,184,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198208,190,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198209,178,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198210,163,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198211,160,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198212,170,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198213,2086,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198301,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198302,173,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198303,168,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198304,164,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198305,159,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198306,172,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198307,194,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198308,208,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198309,202,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198310,176,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198311,170,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198312,185,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198313,2151,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198401,207,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198402,191,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198403,186,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198404,175,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198405,176,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198406,190,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198407,204,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198408,209,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198409,199,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198410,182,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198411,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198412,188,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198413,2286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198501,203,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198502,202,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198503,186,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198504,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198505,179,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198506,190,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198507,205,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198508,211,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198509,206,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198510,185,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198511,180,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198512,198,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198513,2324,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198601,210,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198602,195,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198603,189,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198604,178,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198605,180,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198606,197,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198607,219,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198608,218,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198609,204,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198610,194,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198611,182,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198612,201,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198613,2369,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198701,210,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198702,198,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198703,194,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198704,185,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198705,189,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198706,208,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198707,229,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198708,236,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198709,217,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198710,197,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198711,190,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198712,205,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198713,2457,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198801,226,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198802,215,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198803,205,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198804,193,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198805,191,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198806,213,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198807,238,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198808,250,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198809,226,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198810,206,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198811,199,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198812,216,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198813,2578,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198901,235,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198902,224,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198903,226,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198904,211,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198905,210,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198906,231,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198907,249,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198908,253,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198909,241,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198910,221,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198911,215,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198912,241,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,198913,2756,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199001,251,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199002,223,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199003,225,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199004,216,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199005,218,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199006,237,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199007,262,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199008,263,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199009,256,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199010,233,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199011,220,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199012,233,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199013,2837,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199101,252,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199102,228,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199103,224,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199104,216,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199105,227,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199106,248,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199107,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199108,270,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199109,255,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199110,232,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199111,227,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199112,239,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199113,2886,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199201,251,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199202,237,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199203,231,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199204,222,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199205,223,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199206,238,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199207,265,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199208,265,11,"Electricity End Use, Total",Billion Kilowatthours
